hole_id,fail_in_1,fail_in_3,fail_in_5,mfcc_1_mean,mfcc_1_std,mfcc_1_min,mfcc_1_max,mfcc_2_mean,mfcc_2_std,mfcc_2_min,mfcc_2_max,mfcc_3_mean,mfcc_3_std,mfcc_3_min,mfcc_3_max,mfcc_4_mean,mfcc_4_std,mfcc_4_min,mfcc_4_max,mfcc_5_mean,mfcc_5_std,mfcc_5_min,mfcc_5_max,mfcc_6_mean,mfcc_6_std,mfcc_6_min,mfcc_6_max,mfcc_7_mean,mfcc_7_std,mfcc_7_min,mfcc_7_max,mfcc_8_mean,mfcc_8_std,mfcc_8_min,mfcc_8_max,mfcc_9_mean,mfcc_9_std,mfcc_9_min,mfcc_9_max,mfcc_10_mean,mfcc_10_std,mfcc_10_min,mfcc_10_max,mfcc_11_mean,mfcc_11_std,mfcc_11_min,mfcc_11_max,mfcc_12_mean,mfcc_12_std,mfcc_12_min,mfcc_12_max,mfcc_13_mean,mfcc_13_std,mfcc_13_min,mfcc_13_max,mfcc_14_mean,mfcc_14_std,mfcc_14_min,mfcc_14_max,mfcc_15_mean,mfcc_15_std,mfcc_15_min,mfcc_15_max,mfcc_16_mean,mfcc_16_std,mfcc_16_min,mfcc_16_max,mfcc_17_mean,mfcc_17_std,mfcc_17_min,mfcc_17_max,mfcc_18_mean,mfcc_18_std,mfcc_18_min,mfcc_18_max,mfcc_19_mean,mfcc_19_std,mfcc_19_min,mfcc_19_max,mfcc_20_mean,mfcc_20_std,mfcc_20_min,mfcc_20_max
70,,,,-522.2322,125.022415,-712.2455,-288.8008,90.1618,43.32903,-25.388575,148.8888,-31.905142,28.586056,-95.79652,21.089191,-0.56558836,8.48829,-35.603016,26.505842,-25.437078,11.382187,-63.400604,9.484047,35.140152,8.163457,0.20917729,64.306496,-5.9014115,17.700346,-54.10113,38.490406,3.3919487,20.395739,-40.169777,53.59493,-1.1385378,18.200623,-42.40658,46.5415,5.178722,9.1441145,-23.431408,37.35827,-11.11273,9.813878,-41.544144,27.235989,2.0442681,7.31799,-35.22271,27.064262,-22.021004,11.062101,-59.89029,7.1199684,-18.489025,9.203046,-53.997856,14.347867,-0.5174757,9.791425,-29.894611,30.003643,-7.5708995,6.256029,-30.412846,20.761757,0.10883304,10.794072,-38.50483,28.95553,0.2569616,10.390802,-30.830326,37.0299,-20.289452,7.937094,-57.2333,9.810644,5.9023085,6.786771,-16.422632,34.063557
65,,,,-482.2811,109.518845,-637.4368,-287.52765,83.692406,49.504112,-37.523888,161.69635,-59.60034,24.31882,-127.09137,-14.513733,12.957585,7.93104,-24.519045,38.967922,-38.584656,10.259733,-71.777176,-9.933453,24.528713,8.303569,-0.5353757,52.077663,-1.5927205,17.445316,-46.589294,35.372337,7.1099916,22.835794,-40.78132,55.334236,-6.270558,13.469597,-46.33698,26.575132,6.2561073,6.2440434,-16.649815,31.179855,-13.481697,9.840932,-45.49681,15.066268,3.4053435,8.012977,-30.269775,28.101208,-20.497046,14.525282,-63.851208,14.331498,-19.845757,8.568908,-51.26314,15.635765,-4.0046077,6.709566,-27.342957,19.796068,-13.569495,5.9104295,-36.20076,7.393184,-0.5134052,10.577678,-35.389446,27.483858,5.3357897,10.192801,-29.206783,35.555244,-21.273735,8.172271,-51.444206,10.202699,0.053398978,6.1015577,-22.119799,22.74897
66,,,,-455.08362,101.126564,-637.9174,-297.9443,75.09276,50.788998,-36.59417,156.97903,-58.417645,21.310183,-115.09386,-13.138521,11.883304,9.009764,-28.87723,49.663258,-40.329006,9.882545,-70.38124,-8.498312,27.630527,10.18694,-8.671809,61.595848,-7.862242,16.393047,-48.913532,31.483849,11.397642,22.96407,-43.33171,58.608887,-10.884403,12.042446,-42.14398,23.468468,5.991928,6.3100843,-16.932833,34.046494,-10.764606,9.941573,-43.925476,16.850096,3.5814,7.771745,-27.49567,39.580452,-24.915575,15.057933,-64.99379,12.406226,-18.668438,9.8898945,-53.88408,15.8929205,-3.2145054,7.557852,-36.30312,25.208378,-15.482052,6.3609548,-38.54009,8.789102,-2.4351037,9.658775,-36.08063,23.577211,5.1206245,10.6178055,-26.493206,35.327606,-20.0191,8.823913,-49.46454,10.687559,-2.009613,6.553008,-22.937489,23.387285
67,,,,-468.318,100.59716,-634.78186,-297.49765,80.99119,46.470062,-35.052017,172.11633,-54.72859,20.594769,-114.286736,-10.321556,11.117396,8.773972,-24.455149,60.398952,-39.987087,9.845594,-77.97998,-8.128065,29.834183,11.232876,-3.657128,63.66481,-7.2438607,16.518353,-45.643745,33.07384,5.823963,22.674314,-41.580845,54.993755,-8.247387,12.364434,-42.831856,23.080402,4.553919,6.1946154,-17.242353,37.593536,-12.138188,9.936161,-45.156757,15.392704,2.967921,7.6402187,-24.270025,34.265156,-22.676085,15.276936,-63.355873,10.105117,-20.954926,10.111313,-55.04323,13.176613,-0.7975044,6.8745866,-30.7191,29.712154,-16.147808,6.076073,-38.270523,7.2223063,-1.922746,9.360962,-41.214863,26.139107,6.4377017,9.617067,-23.88129,42.083244,-20.82709,8.201612,-46.54792,10.550786,-1.8628557,6.3625193,-26.586346,22.623245
68,,,,-453.53372,96.1544,-649.3482,-302.51715,72.767334,50.044518,-40.98552,170.50632,-54.76818,19.926867,-108.833374,-6.569741,12.669111,9.451329,-28.755482,64.6142,-43.487587,10.443067,-81.50606,-7.0623536,31.599928,9.904696,-2.684616,64.56725,-7.7770886,16.007128,-45.91426,34.694767,7.61653,20.694586,-42.876556,48.30336,-11.460482,11.934336,-43.416004,24.924583,5.18544,6.000668,-17.08623,27.239395,-10.424268,9.728829,-42.58346,17.657774,2.5948088,7.847706,-29.530869,30.523914,-23.965578,15.433736,-61.987953,13.306342,-19.961824,10.617784,-55.067017,21.531979,-4.1157913,7.051442,-26.086277,22.031439,-13.957355,5.883152,-33.89692,12.290894,-3.7477882,9.742393,-34.418507,23.758366,7.4662857,9.980765,-22.874245,36.63209,-22.1287,8.349668,-47.51481,4.657104,-1.4148357,6.40008,-23.693647,30.61572
69,,,,-457.97952,98.72941,-636.2953,-296.19073,75.15072,50.802498,-33.99971,173.51555,-52.79937,19.869623,-102.57709,-2.9704816,15.002493,8.775353,-21.022078,55.700943,-40.53577,11.136297,-74.32452,-6.374378,29.37174,9.851364,-6.436799,64.99094,-3.9208984,16.192675,-44.876625,39.66967,3.8590462,21.255136,-45.182636,44.74965,-11.502212,13.096548,-52.54814,28.526321,4.8550334,6.42225,-18.040157,27.284945,-10.742183,9.919145,-44.50767,20.74295,0.6977879,7.7711725,-28.135288,27.523275,-22.518162,15.501122,-63.714027,19.655907,-19.03696,10.872526,-49.700867,19.420647,-3.6418333,8.044613,-37.240326,23.856815,-14.701685,6.182292,-38.369633,9.014688,-0.2355349,9.475562,-31.011978,26.79139,5.5291443,10.574976,-28.54762,38.413612,-22.168056,8.3978815,-49.45365,8.565197,0.5266778,6.340767,-22.328106,25.439693
70,,,,-520.9322,117.46584,-710.58044,-299.37918,92.24939,40.374554,-26.436426,150.92615,-44.198288,28.27272,-108.551926,12.862993,12.629217,8.976775,-19.064354,47.538437,-33.484203,13.041668,-72.79941,1.7005941,29.23546,9.082407,-4.0897026,64.61992,3.6013474,18.252298,-51.90619,45.47895,-1.8988951,22.32665,-44.968636,50.147327,-3.621474,20.654064,-48.452057,47.458,10.3799515,11.371034,-21.80701,49.315666,-11.162374,9.117612,-45.572754,26.758526,1.271295,7.4152203,-30.934738,24.836937,-20.180723,11.538046,-64.87556,8.997526,-19.48831,10.42745,-55.453754,10.2952385,1.3830885,9.938563,-29.698914,33.279915,-12.421705,6.331531,-38.018406,15.982012,-0.59169024,9.033811,-35.178852,28.84889,1.244341,9.972277,-29.970432,32.548294,-19.352243,8.027843,-46.13263,11.083671,-0.46580428,6.066608,-25.196447,26.546196
65,,,,-487.67264,112.308,-644.4328,-288.77335,85.80625,49.749596,-38.131035,160.95319,-48.107777,24.797766,-118.9215,-3.4734964,2.7605772,8.588561,-36.05695,28.382504,-28.091505,9.934288,-66.257164,4.407534,21.70582,7.2478433,-1.6511664,52.389397,-11.734967,16.298576,-53.70816,26.876839,9.353134,23.29185,-37.699898,56.177895,-1.7925795,12.094662,-37.509525,29.45851,5.8787584,6.0673447,-18.733654,29.42672,-12.829448,8.957506,-45.57067,15.567199,2.8135962,7.884961,-30.26358,31.831078,-18.737888,14.431239,-59.941597,13.810616,-20.564243,8.8441,-52.50413,12.170193,-2.221471,8.936682,-31.001038,24.689957,-10.594559,5.7502003,-33.99597,13.228891,-3.8638585,10.15103,-36.786568,26.27571,3.9460094,9.978736,-27.830502,33.286034,-24.90913,7.801631,-50.208195,3.0128403,3.8121333,6.2156167,-19.643456,30.824394
66,,,,-458.4906,105.02996,-644.8685,-290.0225,75.66747,52.424625,-33.127224,160.2477,-49.78622,23.475813,-110.520294,-1.0350907,2.7281518,9.464497,-35.167988,49.420876,-31.684616,9.299725,-63.967102,-4.13456,24.670158,8.62238,-6.4488945,56.11023,-16.774303,15.822316,-56.681118,24.136665,13.439672,23.225243,-42.489487,57.354206,-5.1279955,10.804736,-39.96483,31.498009,5.325173,6.108777,-16.740719,28.222542,-12.732132,9.639992,-47.263893,17.73341,5.412113,7.586178,-22.187836,39.437256,-22.259861,14.98695,-60.30383,12.414742,-20.924559,10.701248,-54.703514,18.368908,-3.0828004,7.939272,-38.791573,26.82687,-12.536758,6.106364,-41.00106,10.95442,-6.373046,10.017217,-39.9233,22.636059,4.2701507,11.233266,-28.4749,37.12693,-24.96066,8.864889,-53.340324,9.16336,3.176124,6.899856,-19.78504,32.132286
67,,,,-473.4937,104.55654,-653.56616,-299.2604,81.55995,48.724625,-33.941616,177.14465,-46.088825,22.16597,-109.66791,0.45041847,-0.22302304,9.860206,-35.402603,51.088074,-28.702896,9.256635,-65.168076,-0.52666914,25.95065,9.695049,-5.115635,62.32165,-16.726492,16.143436,-56.71515,23.168745,10.94268,23.623272,-39.212914,58.40904,-4.3358936,10.874201,-41.225197,28.277338,2.4954717,6.209983,-25.16943,27.593737,-12.604679,9.689811,-41.98879,21.24695,5.0083756,7.711521,-27.843292,32.031826,-20.38887,14.453171,-62.001488,14.7700615,-21.921122,10.112591,-54.701138,10.9266815,-2.6080647,7.500167,-32.273083,21.856037,-11.517781,6.0661,-37.34484,14.365274,-6.5144725,9.634185,-38.850857,20.53617,4.4162564,10.661945,-25.809687,41.39343,-24.54181,8.869119,-53.73054,5.0433197,2.2028463,6.7548842,-23.920576,28.689156
68,,,,-455.4939,100.62941,-660.49115,-295.93365,70.827484,51.83124,-32.0642,174.44127,-44.820354,21.736176,-105.31566,6.642043,2.2571907,9.724028,-40.562454,51.129898,-32.067715,9.419616,-66.03634,-3.160656,28.051313,8.910404,-5.6532364,57.82479,-16.761654,15.138463,-58.514038,24.569393,12.697484,21.08475,-41.36943,58.839046,-7.6955366,11.255718,-41.47837,30.807552,2.5038047,6.1271143,-20.725224,24.472555,-10.946226,9.18401,-43.520126,24.33038,5.326103,7.556696,-26.659853,32.883156,-21.307688,14.662235,-59.12223,13.607023,-21.678843,10.846472,-56.716606,14.751877,-4.3999896,7.5935516,-29.947742,20.880224,-10.251047,6.019928,-34.726463,14.986845,-7.2557883,10.46623,-39.041832,23.842287,4.6993647,10.43209,-27.755955,38.10156,-26.191397,8.436066,-51.985146,1.5439739,3.9232008,6.639875,-21.658815,29.479267
69,,,,-462.48077,102.56344,-646.73987,-292.97134,74.2425,52.88753,-34.664417,173.85812,-44.26619,21.726542,-100.55533,-0.5640936,3.8856075,9.229202,-35.97729,48.403706,-29.773386,9.75089,-63.134254,1.8032758,27.33538,8.961443,-6.7143407,67.11463,-13.05563,14.664661,-53.741043,27.226164,9.613614,20.30586,-37.024826,53.463043,-9.201002,11.501535,-40.593815,26.493713,1.9657123,6.168615,-20.004423,24.899849,-11.49892,9.788448,-44.147575,17.353537,3.5382776,7.5129514,-25.331594,35.79356,-20.184153,14.692277,-62.36858,14.564378,-20.94738,11.015064,-55.15435,19.36108,-4.629162,8.249061,-36.067947,24.703014,-9.929035,6.115251,-31.729584,14.324984,-4.7744527,9.868445,-36.694664,21.692032,1.9079574,10.851511,-28.941332,31.830482,-25.39162,8.723147,-56.99893,9.0322895,5.0040407,6.6241417,-16.157326,32.215534
70,,,,-526.75244,120.85735,-711.2863,-292.19846,92.69852,43.191032,-29.064892,151.20338,-36.069103,29.574884,-106.387505,18.946108,3.155296,8.275473,-34.66623,32.280067,-25.495703,10.925994,-58.382828,8.707736,27.947063,8.192342,-6.60759,63.07273,-4.3882723,17.08645,-51.7286,35.37722,3.4347737,21.76414,-39.720535,53.858902,-1.7927276,18.86715,-47.00101,47.7537,5.9822855,10.924527,-25.877232,42.859062,-10.916459,9.50461,-44.87171,28.059925,2.6614711,7.3745823,-27.911661,31.814125,-18.23208,11.251819,-57.166122,9.790052,-20.46077,9.363581,-55.561707,9.739439,0.085440055,10.755614,-35.774895,33.034542,-8.619435,6.375974,-33.50412,22.050076,-2.7215705,9.915114,-43.961037,23.654953,-1.6057025,10.464057,-33.581726,34.903484,-23.807438,8.429303,-54.663315,3.7608318,4.1307125,6.439395,-19.982166,33.819393
77,,,,-490.51892,108.50887,-657.7485,-298.32898,82.79826,42.25761,-32.050083,151.17186,-55.26209,19.239565,-114.57941,-8.352795,15.422397,7.7547927,-21.316788,41.897316,-38.2072,11.169952,-72.616455,-3.143984,25.19054,8.668909,-1.143502,57.696396,-2.431507,16.575838,-43.915245,39.36651,2.2792792,24.069103,-44.18743,50.879215,-10.003926,14.330917,-48.522835,24.395967,5.624091,6.146316,-19.375343,30.920017,-12.505075,10.496466,-44.271946,18.764547,2.6789353,7.0895977,-29.167767,31.137304,-23.304415,14.261516,-65.97382,7.5679035,-22.156872,9.022974,-57.299873,15.60037,-0.616392,6.799814,-28.12801,26.194311,-13.040194,6.9738083,-35.907555,10.490196,-1.1047608,9.4411125,-38.290695,27.545319,4.6482368,9.725499,-26.852623,36.82038,-20.854403,8.033905,-46.08048,8.263291,-2.1320682,6.31852,-27.745945,28.887753
78,,,,-551.8726,105.68506,-709.84393,-309.84903,100.27834,29.136362,-23.863382,155.4128,-43.890232,29.165442,-102.18814,13.026494,11.2536545,9.118514,-19.109016,63.695896,-31.96613,10.331524,-68.307465,-2.6190352,26.040548,8.897194,-3.5744848,61.594894,7.349082,16.54373,-41.979965,40.896515,-9.106829,22.17412,-50.004807,48.1279,-0.03480403,15.71455,-43.81214,38.705063,7.1683373,8.322201,-20.957573,35.3964,-14.747021,9.383103,-43.31995,19.507744,1.7435087,6.932289,-29.43929,26.435371,-19.165932,9.17447,-61.389122,11.459023,-24.413189,8.205276,-54.955833,3.8337915,1.0150489,6.887195,-24.370804,33.822163,-16.017014,7.30905,-40.542305,13.525461,-0.9474049,8.827079,-34.34509,30.587872,1.592036,8.031052,-23.900326,35.325623,-18.209145,7.9683895,-43.734177,9.563233,-0.3938771,6.426767,-28.656672,25.83421
77,,,,-494.59137,111.44661,-656.74023,-297.66025,81.1163,44.15593,-33.84169,151.62108,-43.499718,21.073269,-104.321365,4.2100716,3.833588,8.100602,-35.550526,35.97493,-28.445679,9.906,-65.82653,2.9935803,22.943043,7.655657,-2.1208122,49.608284,-8.375901,14.986983,-51.368584,26.291323,6.601438,22.892714,-41.689842,53.148598,-8.197382,14.258974,-51.382774,26.601564,2.605216,6.014413,-21.735731,27.752645,-11.535143,10.878478,-40.67578,17.467205,3.391215,7.1405897,-32.6766,27.903233,-19.542963,13.743334,-61.45137,11.908748,-22.174608,8.870495,-58.939148,12.999724,-2.5470536,7.2163534,-30.556568,20.069904,-8.885782,6.703742,-31.385872,16.356808,-4.667439,9.823864,-40.48319,21.930481,1.9136621,10.37066,-31.56723,37.03237,-25.90121,7.57128,-52.62606,1.7716274,3.4532704,6.117577,-18.848818,32.4468
78,,,,-558.5001,108.73178,-714.7747,-313.67178,102.53751,31.224152,-40.472466,156.54193,-35.19683,30.09524,-101.27721,21.983078,1.7941166,9.042281,-29.95881,48.62767,-23.955225,8.911655,-64.36791,4.361036,24.650429,8.027915,-4.3641357,66.637115,-1.035758,15.297259,-47.035774,33.093246,-2.9280157,21.337788,-42.23176,52.56347,0.14191273,15.243652,-41.57902,36.968605,2.329987,7.5980554,-25.20463,30.203037,-14.002347,9.93508,-43.608963,22.74256,2.4483156,7.163478,-25.137783,29.185173,-17.002478,9.614115,-64.939896,13.851958,-23.395906,7.7964272,-55.588173,5.5644345,-1.6014409,7.5359983,-28.682034,35.65776,-11.504958,7.4644895,-36.53688,18.85693,-2.6266372,8.408238,-39.557644,23.554476,-1.197247,8.949506,-28.495611,36.64472,-22.04385,7.598048,-47.613297,2.9550467,2.2583606,6.1207886,-21.861425,33.15945
77,,,,-488.62003,113.897644,-651.0168,-278.38998,79.77047,45.53062,-26.787764,150.39253,-40.57702,20.959398,-101.259094,3.3112144,0.3378805,8.864386,-36.13228,29.295235,-29.422937,9.730132,-66.04662,2.2486632,30.677395,7.209058,5.594307,58.10808,-11.596,14.009603,-51.23188,22.921856,4.8219633,22.999353,-42.896713,54.616394,-5.428031,12.44587,-41.40966,26.30451,0.75699514,6.006248,-27.507694,24.980064,-12.121974,11.390887,-42.948616,20.522907,2.1107728,7.0846515,-26.38136,27.762514,-24.18927,13.702284,-64.78252,4.9706287,-20.455656,8.970778,-55.298508,15.295777,-3.526182,6.681511,-28.162403,18.715105,-6.7132254,7.3636146,-34.46101,19.952427,0.04498161,11.432832,-36.745033,30.308517,4.7643566,10.278268,-27.372566,37.60456,-21.673756,7.489597,-46.025677,5.388924,5.520445,6.063328,-16.11379,32.817955
78,,,,-551.7817,109.27198,-704.4081,-294.23538,99.87695,32.801243,-30.806623,157.00285,-32.62584,28.483253,-98.40384,22.30325,-1.1838657,8.588422,-36.062508,43.334858,-23.641232,8.865911,-56.625767,9.048867,32.511898,7.716873,-0.72564864,70.85774,-1.4194044,18.078426,-51.90229,38.85318,-3.0964453,21.048222,-42.2688,51.107178,3.9152484,15.510286,-39.02348,43.111732,1.8688985,8.216132,-26.998653,29.394735,-14.122518,10.06145,-44.849785,22.866653,2.9363658,6.909059,-21.930283,32.847164,-21.037996,9.579819,-59.113457,10.748782,-21.139172,8.301232,-50.162643,11.406506,-0.91112393,7.782988,-38.208313,27.69754,-9.809954,7.900789,-36.161186,21.603973,-0.06625953,9.243921,-38.83546,28.058693,0.25151655,9.021257,-28.45824,30.087788,-17.736094,7.4054894,-45.191475,11.383537,4.885701,6.1235323,-14.587191,30.130575
81,,,,-483.505,118.57955,-657.7833,-269.60095,78.821434,48.288437,-34.20024,163.86374,-41.571053,21.555094,-106.35509,0.21763802,1.2397119,9.629467,-44.083504,33.66352,-28.256214,9.623375,-68.34358,-0.41540316,30.081865,7.2967515,-4.342222,72.27647,-14.293645,15.068722,-54.82424,19.361307,5.103079,24.185028,-46.444885,55.842407,-4.4888086,12.271102,-41.768085,24.466413,1.2221422,6.3564286,-21.246983,25.826828,-14.257383,9.795599,-44.042915,17.379509,4.164913,7.0154037,-26.193726,28.986992,-24.414423,13.516442,-64.11903,13.482391,-18.883394,9.617568,-52.87519,18.367598,-2.287277,6.8954687,-30.622719,22.586716,-8.335768,6.605222,-31.40284,17.568584,-0.52741504,10.47432,-37.169212,30.863007,4.5976934,10.079444,-27.78033,38.99601,-21.205505,8.044192,-51.340836,7.1082745,4.130159,6.3317003,-20.011036,28.796711
82,,,,-450.5946,106.10162,-654.75354,-273.93784,68.475945,54.72859,-37.331924,157.7795,-41.610775,22.566317,-100.91609,10.828855,1.2684296,9.919877,-37.141136,41.303257,-30.525196,8.802521,-62.32846,-1.360775,32.174812,8.574363,-7.2877493,72.63222,-17.561447,15.294773,-51.535133,22.728434,10.0691595,21.609362,-47.8722,52.64382,-7.0735984,12.907146,-40.450005,31.958138,0.21782316,7.337216,-26.094578,30.284298,-13.802059,9.43641,-46.129963,14.203951,5.400399,7.0898824,-24.449654,31.04319,-26.489414,13.336031,-66.0463,13.938103,-17.425589,11.167868,-54.485947,17.466694,-1.6474136,7.2283287,-29.040781,25.156977,-8.1589775,6.5469456,-34.149326,16.2424,-2.8556192,11.270317,-34.904114,29.758747,5.259825,10.660543,-34.869396,39.331505,-21.718803,8.101963,-48.88684,6.770206,2.9169261,7.0327616,-24.864109,29.125874
83,,,,-457.0105,106.326294,-638.99457,-279.03958,70.70207,50.078712,-27.286724,151.18893,-39.662518,22.309706,-95.520035,6.881157,-0.73614794,10.045123,-42.245804,36.66685,-28.729105,9.017117,-64.78211,2.7502103,33.331097,8.373481,3.9325352,66.19218,-16.522367,15.32012,-52.769608,25.50429,8.979298,22.19035,-43.112854,57.474007,-7.356117,12.331536,-43.08961,21.858313,-1.2551532,6.687941,-23.406134,26.470152,-15.038345,9.292946,-47.497513,18.306946,3.3083467,7.443183,-29.614803,27.931198,-24.58437,12.695114,-63.474457,8.14739,-16.371918,10.031149,-53.355286,18.25375,-1.47032,6.912976,-26.930492,22.368423,-8.750594,6.2254443,-35.103012,14.507881,-1.5532792,11.260431,-35.16175,31.426111,5.268812,10.664334,-30.828396,39.075317,-23.698769,8.403517,-53.919815,3.816064,3.7455187,7.109914,-19.119766,32.189137
84,,,,-559.8231,111.60114,-716.2212,-292.64594,101.911385,34.04799,-36.600975,148.62054,-34.226795,30.912773,-101.99806,18.936539,-1.0240017,8.9386835,-39.263977,40.45868,-22.815022,9.451345,-59.236572,8.01211,34.250942,8.288882,-1.0370115,69.58299,-0.44680595,17.909958,-51.41519,40.363766,-4.2180524,19.491693,-39.621914,50.692905,3.2195804,14.110071,-41.488415,40.51293,1.0361617,8.287922,-33.70193,28.041668,-16.82309,8.126113,-44.39972,14.294306,0.40641156,7.338176,-31.825146,31.764235,-18.535423,9.735725,-57.337677,12.265465,-18.829374,7.127136,-47.699074,11.150736,-1.500036,8.17146,-29.037245,25.83831,-8.457118,6.2200675,-30.348957,15.881734,3.8828433,8.981108,-39.038887,27.028584,0.98304677,8.741895,-25.314516,36.149216,-18.237608,8.17061,-46.608284,6.9314346,3.300137,6.423098,-19.584517,35.270798
81,,,,-485.22998,110.40091,-643.9735,-274.91766,80.433395,44.907692,-32.805397,158.28375,-53.771828,19.64711,-111.83095,-5.379435,14.701371,8.661425,-30.9127,55.6349,-36.208088,10.213962,-78.79439,-7.753753,25.976738,9.066147,-4.3612213,62.826366,-2.8424892,17.528954,-43.642555,35.635147,0.22581923,24.07279,-44.547813,50.650734,-9.00313,14.687461,-46.2461,23.127296,7.205511,6.260513,-14.317715,33.996025,-15.191193,9.1287775,-42.969765,14.71197,3.704232,7.312995,-30.64547,28.822382,-22.707674,14.27789,-67.59134,13.6989,-21.653906,9.605612,-54.342804,13.511558,1.7125705,7.0354395,-24.75381,30.977467,-14.586574,6.473714,-35.725983,11.037138,0.4568193,9.214816,-30.280064,29.947054,4.231176,9.4026785,-26.144604,37.483788,-23.327168,8.172824,-52.431805,13.790489,-1.4355246,6.851168,-25.88198,24.787458
82,,,,-452.55777,99.26739,-646.7882,-275.14346,69.57247,51.200695,-37.13276,155.34561,-53.319065,20.81679,-105.62604,4.8369575,15.832541,9.239213,-17.822401,60.441948,-37.43867,9.422338,-69.337906,-8.065736,29.486715,9.481944,-2.280281,65.54242,-8.063703,17.523005,-45.332146,36.27103,5.6510286,21.389616,-46.749947,49.592644,-12.309318,14.028337,-48.485947,27.402739,4.40763,6.853378,-17.645819,31.747444,-14.464317,8.815688,-39.473488,17.977947,4.7492423,7.772814,-26.515932,35.41375,-25.850769,14.913872,-72.44385,8.938842,-20.289583,11.539066,-55.31275,19.665508,2.7816987,7.4658513,-21.857645,31.528343,-13.785728,6.2406683,-42.484016,9.837775,-1.4749665,10.041382,-31.315744,28.585548,4.9726815,10.097793,-31.944359,34.94778,-22.943275,7.834437,-47.777176,4.2614403,-3.7897117,7.3836746,-27.807259,23.784086
83,,,,-459.80173,99.28817,-641.7954,-291.18707,71.77226,47.3345,-31.77424,147.81146,-54.39037,21.531408,-108.28592,-0.41443157,15.394765,8.727583,-23.467026,45.361855,-36.868977,9.119843,-69.914375,-8.983822,30.59575,9.724778,0.84511566,62.64165,-8.338057,17.740015,-50.49369,32.13637,6.478167,21.946615,-47.13434,52.913174,-13.035292,13.83177,-49.140274,22.969376,4.157644,6.6206827,-20.962368,27.478851,-15.179391,9.027126,-46.217056,14.177286,3.098433,7.8464165,-26.680508,35.29982,-24.963762,14.373595,-66.07184,13.671162,-19.431154,10.3123,-55.061333,16.948061,1.6186495,7.1079535,-22.698315,27.522789,-13.834242,5.968103,-35.32875,10.372983,-0.7233732,9.841927,-31.337729,29.608978,5.032748,10.586359,-26.426062,35.15915,-25.109818,8.162319,-53.91504,4.403016,-3.6802132,7.087118,-27.603945,21.342026
84,,,,-558.81775,107.328674,-721.57855,-304.55942,101.467865,30.609297,-27.551529,157.01988,-45.529266,31.514837,-111.03911,12.231479,11.02158,9.430446,-20.657663,62.331818,-30.270424,9.752372,-66.439926,1.5133386,28.279335,8.809249,0.30123746,63.152992,8.180882,17.689545,-42.86776,49.469013,-9.799705,20.75944,-47.287796,52.21904,-0.4356354,15.570654,-49.364143,39.90806,7.867235,9.476384,-23.172264,38.807922,-17.401484,7.803448,-44.29267,20.953344,1.5133815,7.733385,-27.250198,29.71961,-18.87513,9.465696,-61.001938,13.421097,-21.56406,7.1494336,-51.738796,7.618167,1.464828,7.6960406,-28.139582,33.206738,-13.944017,6.292877,-41.197136,8.918247,3.0032387,8.192251,-31.716871,35.672855,2.2423246,8.315904,-26.009552,34.958496,-21.306246,8.240344,-47.171444,7.652085,-2.5525725,6.8318486,-29.60489,20.198317
81,,,,-491.28918,115.60531,-660.1539,-278.0755,79.94952,47.826015,-36.574814,161.67116,-45.6036,20.931671,-115.04959,-3.1772861,4.482522,8.968852,-37.102226,44.654854,-27.753294,9.61848,-68.2641,-0.51919764,24.618868,8.06254,-5.2617354,58.085426,-11.04332,15.885991,-52.807014,26.021965,6.887617,22.847006,-37.220192,59.572613,-7.8772388,13.753867,-43.73271,26.653233,2.4832234,6.4414463,-19.629744,30.018671,-13.020824,9.856362,-44.589745,17.522152,5.3284307,7.2755466,-29.936731,30.789165,-21.056046,13.955425,-65.56086,16.639374,-20.369644,9.509916,-55.965366,13.6814995,-2.5818136,7.2615194,-29.938084,25.754734,-9.201269,6.4131155,-34.573547,18.1224,-4.305842,9.655918,-41.571327,26.428106,2.3497097,9.931957,-29.108465,35.57349,-26.257671,8.019137,-56.911304,3.7085676,0.9889001,6.3346043,-26.251698,25.559982
82,,,,-456.7176,104.48877,-650.93695,-281.89008,69.921715,54.391663,-41.955795,162.07326,-45.47421,22.487913,-103.93976,8.273689,4.9808736,9.629637,-36.066566,49.66152,-28.729519,9.066645,-66.122314,0.04234624,27.013485,8.72294,-5.9212284,61.559937,-14.567873,15.691297,-54.859547,25.781141,10.978972,20.830963,-42.64231,56.5158,-10.007249,12.866629,-47.241257,29.234198,-0.39782572,6.9145265,-27.201977,25.934036,-11.962269,8.934374,-42.380215,16.38915,5.357262,7.3606186,-28.188015,30.989082,-24.18419,14.336981,-65.589615,12.83847,-19.992453,11.4310255,-54.306545,17.56242,-1.262993,7.3871965,-24.045229,24.463696,-8.404745,6.4609566,-34.084885,14.250586,-5.2711263,10.548747,-36.44109,23.66759,4.282454,10.904772,-28.482166,38.287937,-25.711157,8.084736,-53.01998,2.3392186,0.5838202,7.1189375,-25.60671,26.108166
